CRITIC_RATING,region_sales_dim,DEVELOPER_ID (Custom SQL Query4),DEVELOPER_ID,DEVELOPER_NAME,EUROPE_SALES,FACT_ID,GAME_ID (Custom SQL Query2),GAME_ID,GAME_NAME,GENRE_ID (Custom SQL Query3),GENRE_ID,GENRE_NAME,GLOBAL_SALES,JAPAN_SALES,N_AMERICA_SALES,Number of Records,OTHER_SALES,PLATFORM_ID (Custom SQL Query5),PLATFORM_ID,PLATFORM_NAME,PUBLISHER_ID (Custom SQL Query6),PUBLISHER_ID,PUBLISHER_NAME,USER_COUNT,USER_RATING,YEAR_ID (Custom SQL Query1),YEAR_ID,YEAR_OF_RELEASE
71,3,1471,1471,EA Sports,0.05,443,1281,1281,F1 Championship Season 2000,2,2,Racing,0.16,0.03,0.06,1,0.02,55,55,PS2,349,349,Electronic Arts,0,11,21,21,2000
,3,,,,0.12,444,1345,1345,Heart of Darkness,4,4,Platform,0.32,0,0.18,1,0.02,34,34,PS,244,244,Ocean,,,17,17,1998
,3,,,,0.11,445,1409,1409,Rage Racer,2,2,Racing,1.17,0.83,0.16,1,0.08,34,34,PS,417,417,Sony Computer Entertainment,,,16,16,1996
,3,,,,0,446,1473,1473,Dragon Ball Z,3,3,Fighting,1.45,1.45,0,1,0,63,63,SNES,497,497,Namco Bandai Games,,,12,12,1993
,3,203,203,Artificial Mind and Movement,0,447,1537,1537,Shorts,4,4,Platform,0.01,0,0.01,1,0,45,45,DS,350,350,Unknown,0,,28,28,2015
53,3,205,205,Nippon Ichi Software,0.02,448,1601,1601,The Witch and the Hundred Knight,14,14,Role-Playi,0.2,0.1,0.07,1,0.02,57,57,PS3,59,59,Nippon Ichi Software,7.5,44,1,1,2013
,3,,,,0.01,449,1601,1601,The Witch and the Hundred Knight,14,14,Role-Playi,0.09,0.05,0.02,1,0.01,50,50,PS4,59,59,Nippon Ichi Software,,,28,28,2015
73,3,1309,1309,Guerrilla,1.33,450,1665,1665,Killzone: Shadow Fall,8,8,Shooter,2.69,0.08,0.89,1,0.39,50,50,PS4,417,417,Sony Computer Entertainment,6.8,88,1,1,2013
,3,1315,1315,Rising Star Games,0.04,451,1729,1729,Jewel Master: Cradle of Persia,9,9,Puzzle,0.05,0,0,1,0.01,45,45,DS,419,419,Rising Star Games,0,,36,36,2012
,3,,,,0,452,1793,1793,Who Wants to Be A Millionaire?,11,11,Misc,0.1,0,0.09,1,0.01,37,37,X360,415,415,Ubisoft,,,20,20,2011
59,3,1530,1530,TOSE,0.08,453,1857,1857,Pac-Man Party,11,11,Misc,0.61,0.01,0.47,1,0.04,33,33,Wii,497,497,Namco Bandai Games,5.9,14,4,4,2010
,3,913,913,Red Wagon Games,0,454,1921,1921,Kid Fit Island Resort,10,10,Sports,0.05,0,0.05,1,0,33,33,Wii,500,500,Avanquest,0,,4,4,2010
,3,,,,0.06,455,1985,1985,SingStar Motown,11,11,Misc,0.44,0,0,1,0.38,55,55,PS2,417,417,Sony Computer Entertainment,,,2,2,2009
,3,,,,0.15,456,1985,1985,SingStar Motown,11,11,Misc,0.17,0,0,1,0.02,57,57,PS3,417,417,Sony Computer Entertainment,,,2,2,2009
,3,,,,0,457,2050,2050,Glacier2,2,2,Racing,0.04,0,0.04,1,0,33,33,Wii,530,530,Zoo Games,,,2,2,2009
,3,328,328,Kuju Entertainment,0,458,2178,2178,Suzuki Super-Bikes II: Riding Challenge,2,2,Racing,0.05,0,0.05,1,0,45,45,DS,160,160,Valcon Games,0,,38,38,2008
,3,,,,0,459,2306,2306,Guitar Freaks V3 & DrumMania V3,13,13,Simulation,0.02,0.02,0,1,0,55,55,PS2,205,205,Konami Digital Entertainment,,,19,19,2007
80,3,1470,1470,Harmonix Music Systems,0.01,460,2434,2434,Karaoke Revolution Party,11,11,Misc,0.07,0,0.05,1,0,60,60,GC,205,205,Konami Digital Entertainment,0,22,3,3,2005
80,3,1470,1470,Harmonix Music Systems,0.01,461,2434,2434,Karaoke Revolution Party,11,11,Misc,0.07,0,0.05,1,0,47,47,XB,205,205,Konami Digital Entertainment,0,24,3,3,2005
78,3,1470,1470,Harmonix Music Systems,0.12,462,2434,2434,Karaoke Revolution Party,11,11,Misc,0.3,0,0.15,1,0.04,55,55,PS2,205,205,Konami Digital Entertainment,0,25,3,3,2005
,3,,,,0.93,463,2562,2562,Championship Manager 3,10,10,Sports,1.01,0,0,1,0.08,56,56,PC,263,263,Eidos Interactive,,,29,29,2003
73,3,1042,1042,Midway,0.03,464,2690,2690,RedCard 20-03,10,10,Sports,0.07,0,0.03,1,0.01,55,55,PS2,264,264,Midway Games,9,19,37,37,2002
71,3,1055,1055,Point of View,0,465,2690,2690,RedCard 20-03,10,10,Sports,0.02,0,0.02,1,0,60,60,GC,264,264,Midway Games,7.4,11,37,37,2002
67,3,1055,1055,Point of View,0.01,466,2690,2690,RedCard 20-03,10,10,Sports,0.03,0,0.03,1,0,47,47,XB,264,264,Midway Games,9,8,37,37,2002
,3,,,,0,467,2818,2818,Fire ProWrestling G,3,3,Fighting,0.19,0.18,0,1,0.01,34,34,PS,242,242,Human Entertainment,,,10,10,1999
,3,,,,0,468,2946,2946,Rapid Reload,8,8,Shooter,0.09,0.09,0,1,0.01,34,34,PS,417,417,Sony Computer Entertainment,,,22,22,1995
84,3,1471,1471,EA Sports,2.12,469,3074,3074,FIFA 16,10,10,Sports,3.25,0,0.89,1,0.24,38,38,XOne,349,349,Electronic Arts,4.4,45,28,28,2015
82,3,1471,1471,EA Sports,6.12,470,3074,3074,FIFA 16,10,10,Sports,8.57,0.06,1.12,1,1.28,50,50,PS4,349,349,Electronic Arts,4.3,42,28,28,2015
81,3,1471,1471,EA Sports,0.13,471,3074,3074,FIFA 16,10,10,Sports,0.2,0,0.06,1,0.01,56,56,PC,349,349,Electronic Arts,4.4,10,28,28,2015
,3,1471,1471,EA Sports,0.88,472,3074,3074,FIFA 16,10,10,Sports,1.57,0,0.57,1,0.12,37,37,X360,349,349,Electronic Arts,2.9,,28,28,2015
,3,1471,1471,EA Sports,1.84,473,3074,3074,FIFA 16,10,10,Sports,2.71,0.05,0.41,1,0.4,57,57,PS3,349,349,Electronic Arts,3.2,,28,28,2015
,3,,,,0,474,3202,3202,Taiko no Tatsujin: Chibi Dragon to Fushigi na Orb,11,11,Misc,0.63,0.63,0,1,0,61,61,3DS,497,497,Namco Bandai Games,,,36,36,2012
,3,,,,0,475,3330,3330,Tsuku Monogatari,5,5,Adventure,0.03,0.03,0,1,0,35,35,PSP,274,274,FuRyu,,,20,20,2011
78,3,431,431,SCEA San Diego Studios,0,476,3458,3458,MLB 09: The Show,10,10,Sports,0.26,0,0.24,1,0.02,35,35,PSP,417,417,Sony Computer Entertainment,6.9,12,2,2,2009
79,3,431,431,SCEA San Diego Studios,0.13,477,3458,3458,MLB 09: The Show,10,10,Sports,0.33,0,0.16,1,0.04,55,55,PS2,417,417,Sony Computer Entertainment,7.5,7,2,2,2009
90,3,431,431,SCEA San Diego Studios,0,478,3458,3458,MLB 09: The Show,10,10,Sports,0.72,0,0.66,1,0.06,57,57,PS3,417,417,Sony Computer Entertainment,8.1,27,2,2,2009
,3,,,,0,479,3586,3586,Dancing with the Stars: We Dance!,11,11,Misc,0.38,0,0.35,1,0.03,33,33,Wii,2,2,Activision,,,38,38,2008
,3,,,,0,480,3586,3586,Dancing with the Stars: We Dance!,11,11,Misc,0.39,0,0.36,1,0.03,45,45,DS,2,2,Activision,,,38,38,2008
,3,203,203,Artificial Mind and Movement,0.06,481,3714,3714,Power Rangers: Super Legends,6,6,Action,0.14,0,0.07,1,0.02,55,55,PS2,206,206,Disney Interactive Studios,3,,19,19,2007
,3,,,,0.02,482,3714,3714,Power Rangers: Super Legends,6,6,Action,0.1,0,0.08,1,0.01,45,45,DS,206,206,Disney Interactive Studios,,,19,19,2007
82,3,650,650,Sumo Digital,0.01,483,3842,3842,OutRun 2006: Coast 2 Coast,2,2,Racing,0.04,0,0.03,1,0,35,35,PSP,352,352,Sega,8.1,31,7,7,2006
81,3,650,650,Sumo Digital,0.01,484,3842,3842,OutRun 2006: Coast 2 Coast,2,2,Racing,0.05,0.01,0.02,1,0,55,55,PS2,352,352,Sega,8.8,42,7,7,2006
68,3,1045,1045,Capcom,0.08,485,3970,3970,Monster Hunter,14,14,Role-Playi,0.5,0.28,0.11,1,0.03,55,55,PS2,353,353,Capcom,8.9,37,27,27,2004
,3,,,,0,486,4100,4100,Kamen Rider Ryuki,6,6,Action,0.14,0.13,0,1,0.01,34,34,PS,497,497,Namco Bandai Games,,,37,37,2002
,3,,,,0,487,4356,4356,Terranigma,14,14,Role-Playi,0.09,0.09,0,1,0,63,63,SNES,351,351,Nintendo,,,22,22,1995
,3,,,,0,488,4612,4612,Detective Conan: Marionette Symphony,5,5,Adventure,0.05,0.05,0,1,0,61,61,3DS,497,497,Namco Bandai Games,,,1,1,2013
81,3,493,493,Sony Bend,0.35,489,4868,4868,Resistance: Retribution,8,8,Shooter,0.89,0.05,0.27,1,0.21,35,35,PSP,417,417,Sony Computer Entertainment,8.1,67,2,2,2009
82,3,1044,1044,Starbreeze,0.04,490,5124,5124,The Darkness,8,8,Shooter,0.44,0.01,0.36,1,0.03,37,37,X360,496,496,Take-Two Interactive,8.1,63,19,19,2007
80,3,1044,1044,Starbreeze,0.33,491,5124,5124,The Darkness,8,8,Shooter,0.66,0,0.2,1,0.13,57,57,PS3,496,496,Take-Two Interactive,7.7,35,19,19,2007
78,3,1,1,Konami Computer Entertainment Hawaii,0.09,492,5380,5380,Dance Dance Revolution Ultramix 2,13,13,Simulation,0.42,0,0.32,1,0.02,47,47,XB,205,205,Konami Digital Entertainment,7.1,16,27,27,2004
,3,,,,0,493,5636,5636,Angelique Trois,5,5,Adventure,0.06,0.06,0,1,0,55,55,PS2,132,132,Tecmo Koei,,,21,21,2000
77,3,404,404,Neversoft Entertainment,0.04,494,5892,5892,Gun,8,8,Shooter,0.18,0,0.14,1,0,60,60,GC,2,2,Activision,8.6,27,3,3,2005
75,3,404,404,Neversoft Entertainment,0.01,495,5892,5892,Gun,8,8,Shooter,0.27,0,0.24,1,0.02,37,37,X360,2,2,Activision,7.5,53,38,38,2008
79,3,404,404,Neversoft Entertainment,0.12,496,5892,5892,Gun,8,8,Shooter,0.52,0,0.38,1,0.02,47,47,XB,2,2,Activision,7.8,55,3,3,2005
77,3,404,404,Neversoft Entertainment,0.04,497,5892,5892,Gun,8,8,Shooter,1.17,0,0.98,1,0.16,55,55,PS2,2,2,Activision,8.7,43,3,3,2005
,3,,,,0,498,6148,6148,Dai-2-Ji Super Robot Taisen Z: Hakai-hen,12,12,Strategy,0.42,0.42,0,1,0,35,35,PSP,291,291,Banpresto,,,20,20,2011
,3,,,,0,499,6404,6404,Dorabase 2: Nettou Ultra Stadium,10,10,Sports,0.12,0.12,0,1,0,45,45,DS,497,497,Namco Bandai Games,,,2,2,2009
,3,,,,0,500,6660,6660,AIR,5,5,Adventure,0.02,0.02,0,1,0,35,35,PSP,362,362,Prototype,,,19,19,2007
80,3,855,855,Monolith Soft,0.05,501,6916,6916,Baten Kaitos: Eternal Wings and the Lost Ocean,14,14,Role-Playi,0.27,0,0.21,1,0.01,60,60,GC,351,351,Nintendo,9,48,29,29,2003
,3,,,,0.26,502,7172,7172,Moto Racer 2,2,2,Racing,0.69,0,0.39,1,0.05,34,34,PS,349,349,Electronic Arts,,,5,5,1997
,3,,,,0,503,7428,7428,The Walking Dead: Season One,5,5,Adventure,0.14,0.01,0.1,1,0.03,49,49,PSV,416,416,Square Enix,,,1,1,2013
,3,,,,0.06,504,7428,7428,The Walking Dead: Season One,5,5,Adventure,0.16,0,0.08,1,0.01,38,38,XOne,66,66,Telltale Games,,,8,8,2014
,3,,,,0.25,505,7428,7428,The Walking Dead: Season One,5,5,Adventure,0.46,0.02,0.12,1,0.07,50,50,PS4,66,66,Telltale Games,,,8,8,2014
,3,,,,0.03,506,7428,7428,The Walking Dead: Season One,5,5,Adventure,0.03,0,0,1,0.01,56,56,PC,431,431,Avanquest Software,,,36,36,2012
,3,,,,0.13,507,7428,7428,The Walking Dead: Season One,5,5,Adventure,0.73,0,0.55,1,0.05,37,37,X360,431,431,Avanquest Software,,,36,36,2012
,3,,,,0.23,508,7428,7428,The Walking Dead: Season One,5,5,Adventure,0.76,0.03,0.4,1,0.1,57,57,PS3,431,431,Avanquest Software,,,36,36,2012
86,3,282,282,Q-Games,0,509,7684,7684,PixelJunk Monsters Deluxe,12,12,Strategy,0.12,0,0.11,1,0.01,35,35,PSP,417,417,Sony Computer Entertainment,7.9,27,4,4,2010
,3,1552,1552,49Games,0.04,510,7940,7940,Ski and Shoot,10,10,Sports,0.09,0,0.04,1,0.01,33,33,Wii,541,541,RTL,0,,38,38,2008
67,3,1040,1040,EA Canada,0,511,8200,8200,MVP Baseball,10,10,Sports,0.21,0,0.2,1,0.02,35,35,PSP,349,349,Electronic Arts,7.7,21,3,3,2005
,3,,,,0.06,512,8712,8712,Castlevania II: Simon's Quest,4,4,Platform,0.93,0.42,0.45,1,0,54,54,NES,205,205,Konami Digital Entertainment,,,18,18,1987
,3,,,,0,513,9224,9224,Vampire Knight DS,5,5,Adventure,0.07,0.07,0,1,0,45,45,DS,357,357,D3Publisher,,,2,2,2009
74,3,1059,1059,Microsoft Game Studios,0.07,514,9736,9736,NFL Fever 2004,10,10,Sports,0.32,0,0.24,1,0.01,47,47,XB,358,358,Microsoft Game Studios,8.8,29,29,29,2003
,3,,,,0,515,10248,10248,Ukiyo no Roushi,6,6,Action,0.02,0.02,0,1,0,49,49,PSV,350,350,Unknown,,,28,28,2015
68,3,1042,1042,Midway,0.01,516,10760,10760,Blitz: The League II,10,10,Sports,0.1,0,0.08,1,0.01,37,37,X360,264,264,Midway Games,7.2,34,38,38,2008
62,3,,,,0.02,517,10760,10760,Blitz: The League II,10,10,Sports,0.15,0,0.11,1,0.02,57,57,PS3,264,264,Midway Games,7.5,25,38,38,2008
71,3,1677,1677,LSP,0.01,518,11272,11272,CT Special Forces,6,6,Action,0.03,0,0.02,1,0,44,44,GBA,176,176,LSP Games,0,14,37,37,2002
,3,,,,0,519,4101,4101,Gyakuten Saiban 2,6,6,Action,0.14,0.14,0,1,0,44,44,GBA,353,353,Capcom,,,37,37,2002
,3,,,,0,520,4357,4357,Virtua Fighter CG Portrait Series Vol.3: Akira Yuki,11,11,Misc,0.09,0.09,0,1,0,52,52,SAT,352,352,Sega,,,22,22,1995
43,3,1314,1314,Hellbent Games,0.04,521,4613,4613,LEGO Friends,6,6,Action,0.04,0,0,1,0,61,61,3DS,414,414,Warner Bros. Interactive Entertainment,8.3,4,1,1,2013
76,3,1503,1503,Arika,0.21,522,4869,4869,Endless Ocean: Blue World,13,13,Simulation,0.86,0.12,0.46,1,0.06,33,33,Wii,351,351,Nintendo,8.5,42,2,2,2009
,3,,,,0.01,523,5125,5125,Naruto Shippuden: Ultimate Ninja 4,3,3,Fighting,0.66,0.13,0.26,1,0.26,55,55,PS2,262,262,Atari,,,19,19,2007
77,3,1659,1659,Surreal Software,0.05,524,5381,5381,The Suffering,6,6,Action,0.22,0,0.16,1,0.01,47,47,XB,264,264,Midway Games,8.8,44,27,27,2004
77,3,1659,1659,Surreal Software,0.16,525,5381,5381,The Suffering,6,6,Action,0.42,0,0.2,1,0.05,55,55,PS2,264,264,Midway Games,8.9,47,27,27,2004
34,3,231,231,Revolution Software,0.02,526,5637,5637,Gold and Glory: The Road to El Dorado,5,5,Adventure,0.06,0,0.03,1,0,34,34,PS,415,415,Ubisoft,0,4,21,21,2000
88,3,621,621,2K Marin,0.19,527,5893,5893,BioShock 2,8,8,Shooter,0.24,0,0.02,1,0.04,56,56,PC,496,496,Take-Two Interactive,8,36,38,38,2008
88,3,621,621,2K Marin,0.54,528,5893,5893,BioShock 2,8,8,Shooter,2.2,0.02,1.45,1,0.19,37,37,X360,496,496,Take-Two Interactive,8.2,93,4,4,2010
88,3,621,621,2K Marin,0.46,529,5893,5893,BioShock 2,8,8,Shooter,1.54,0.02,0.85,1,0.22,57,57,PS3,496,496,Take-Two Interactive,8.2,62,4,4,2010
,3,,,,0,530,6149,6149,Danball Senki,14,14,Role-Playi,0.39,0.39,0,1,0,35,35,PSP,359,359,Level 5,,,20,20,2011
50,3,1169,1169,"Nippon Ichi Software, Hit Maker",0,531,6405,6405,A Witch's Tale,14,14,Role-Playi,0.11,0.03,0.08,1,0.01,45,45,DS,59,59,Nippon Ichi Software,6.2,17,2,2,2009
65,3,1210,1210,Agetec,0,532,6661,6661,Puzzle Guzzle,9,9,Puzzle,0.02,0,0.02,1,0,35,35,PSP,161,161,DHM Interactive,0,12,19,19,2007
58,3,403,403,989 Sports,0.1,533,6917,6917,NBA ShootOut 2004,10,10,Sports,0.26,0,0.13,1,0.03,55,55,PS2,417,417,Sony Computer Entertainment,7.8,19,29,29,2003
,3,,,,0.24,534,7173,7173,NBA ShootOut '97,10,10,Sports,0.62,0,0.35,1,0.04,34,34,PS,417,417,Sony Computer Entertainment,,,5,5,1997
62,3,1492,1492,CyberConnect2,0.06,535,7429,7429,Naruto Shippuden: Ultimate Ninja Storm Revolution,3,3,Fighting,0.22,0,0.14,1,0.02,37,37,X360,497,497,Namco Bandai Games,7.3,11,8,8,2014
73,3,1492,1492,CyberConnect2,0.14,536,7429,7429,Naruto Shippuden: Ultimate Ninja Storm Revolution,3,3,Fighting,0.43,0.09,0.15,1,0.06,57,57,PS3,497,497,Namco Bandai Games,7.5,26,8,8,2014
54,3,897,897,Tantatus,0.01,537,7685,7685,Legend of the Guardians: The Owls of Ga'Hoole,6,6,Action,0.12,0,0.1,1,0.01,33,33,Wii,414,414,Warner Bros. Interactive Entertainment,0,5,4,4,2010
33,3,897,897,Tantatus,0.01,538,7685,7685,Legend of the Guardians: The Owls of Ga'Hoole,6,6,Action,0.12,0,0.11,1,0.01,45,45,DS,414,414,Warner Bros. Interactive Entertainment,0,5,4,4,2010
60,3,1299,1299,Krome Studios,0.01,539,7685,7685,Legend of the Guardians: The Owls of Ga'Hoole,6,6,Action,0.07,0,0.06,1,0.01,37,37,X360,414,414,Warner Bros. Interactive Entertainment,8,13,4,4,2010
62,3,1299,1299,Krome Studios,0.01,540,7685,7685,Legend of the Guardians: The Owls of Ga'Hoole,6,6,Action,0.08,0,0.06,1,0.01,57,57,PS3,414,414,Warner Bros. Interactive Entertainment,0,9,4,4,2010
75,3,1043,1043,Electronic Arts,0.07,541,7941,7941,The Sims 2: Apartment Life,13,13,Simulation,0.09,0,0,1,0.01,56,56,PC,349,349,Electronic Arts,7.7,10,38,38,2008
,3,1548,1548,Crave,0.03,542,8202,8202,The Bible Game,11,11,Misc,0.12,0,0.09,1,0,44,44,GBA,293,293,Crave Entertainment,0,,3,3,2005
60,3,1548,1548,Crave,0.01,543,8202,8202,The Bible Game,11,11,Misc,0.05,0,0.03,1,0,47,47,XB,293,293,Crave Entertainment,2.7,6,3,3,2005
,3,1548,1548,Crave,0.08,544,8202,8202,The Bible Game,11,11,Misc,0.2,0,0.1,1,0.03,55,55,PS2,293,293,Crave Entertainment,5.4,,3,3,2005
,3,,,,0.93,545,8714,8714,The Legend of Zelda,6,6,Action,6.51,1.69,3.74,1,0.14,54,54,NES,351,351,Nintendo,,,6,6,1986
,3,,,,0,546,9226,9226,Suzumiya Haruhi no Gekidou,5,5,Adventure,0.07,0.07,0,1,0,33,33,Wii,516,516,Kadokawa Shoten,,,2,2,2009
65,3,711,711,Akella,0.06,547,9738,9738,Pirates of the Caribbean,14,14,Role-Playi,0.29,0,0.22,1,0.01,47,47,XB,415,415,Ubisoft,7.4,30,29,29,2003
,3,,,,0,548,10250,10250,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.5,6,6,Action,0.02,0.02,0,1,0,57,57,PS3,497,497,Namco Bandai Games,,,28,28,2015
62,3,311,311,GungHo,0,549,10762,10762,Hero's Saga Laevatein Tactics,14,14,Role-Playi,0.14,0,0.13,1,0.01,45,45,DS,65,65,GungHo,0,10,38,38,2008
58,3,1483,1483,Konami,0.01,550,11274,11274,Whiteout,2,2,Racing,0.03,0,0.02,1,0,47,47,XB,205,205,Konami Digital Entertainment,0,4,37,37,2002
50,3,1260,1260,Vicarious Visions,0.01,551,11274,11274,Whiteout,2,2,Racing,0.02,0,0.01,1,0,55,55,PS2,205,205,Konami Digital Entertainment,0,12,37,37,2002
,3,938,938,Axis Entertainment,0,552,2051,2051,DT Carnage,2,2,Racing,0.04,0,0.03,1,0,35,35,PSP,385,385,Agetec,0,,2,2,2009
,3,,,,0,553,2179,2179,Houkago Shounen,11,11,Misc,0.05,0.05,0,1,0,45,45,DS,205,205,Konami Digital Entertainment,,,38,38,2008
,3,,,,0,554,2307,2307,Snow Portable,5,5,Adventure,0.02,0.02,0,1,0,35,35,PSP,362,362,Prototype,,,19,19,2007
70,3,922,922,Cing,0.01,555,2435,2435,Trace Memory,5,5,Adventure,0.29,0.12,0.15,1,0.01,45,45,DS,351,351,Nintendo,8.1,51,3,3,2005
85,3,696,696,EA Black Box,0.04,556,2563,2563,NHL 2004,10,10,Sports,0.18,0,0.13,1,0.01,47,47,XB,349,349,Electronic Arts,6.5,21,29,29,2003
85,3,1471,1471,EA Sports,0.02,557,2563,2563,NHL 2004,10,10,Sports,0.1,0,0.08,1,0,60,60,GC,349,349,Electronic Arts,8.4,18,29,29,2003
85,3,1471,1471,EA Sports,0.37,558,2563,2563,NHL 2004,10,10,Sports,0.97,0,0.47,1,0.12,55,55,PS2,349,349,Electronic Arts,7.6,19,29,29,2003
,3,,,,0.02,559,2691,2691,There,13,13,Simulation,0.06,0,0.03,1,0,34,34,PS,267,267,Infogrames,,,37,37,2002
,3,,,,0.12,560,2819,2819,Sesame Street: Elmo's Letter Adventure,11,11,Misc,0.31,0,0.17,1,0.02,34,34,PS,397,397,NewKidCo,,,17,17,1998
,3,,,,0.04,561,2819,2819,Sesame Street: Elmo's Letter Adventure,11,11,Misc,0.18,0,0.14,1,0,58,58,N64,397,397,NewKidCo,,,10,10,1999
,3,,,,0.03,562,2947,2947,Cyberia,6,6,Action,0.09,0,0.05,1,0.01,34,34,PS,104,104,Interplay,,,22,22,1995
78,3,1265,1265,Ubisoft Quebec,0.56,563,3075,3075,Assassin's Creed Syndicate,6,6,Action,1.3,0,0.62,1,0.11,38,38,XOne,415,415,Ubisoft,6.1,22,28,28,2015
76,3,1265,1265,Ubisoft Quebec,1.99,564,3075,3075,Assassin's Creed Syndicate,6,6,Action,3.39,0.07,0.81,1,0.52,50,50,PS4,415,415,Ubisoft,6.8,86,28,28,2015
74,3,1265,1265,Ubisoft Quebec,0.09,565,3075,3075,Assassin's Creed Syndicate,6,6,Action,0.21,0,0.11,1,0.02,56,56,PC,415,415,Ubisoft,5.9,14,28,28,2015
76,3,672,672,Yager,0.09,566,3203,3203,Spec Ops: The Line,8,8,Shooter,0.23,0,0.11,1,0.02,56,56,PC,496,496,Take-Two Interactive,8.2,16,36,36,2012
76,3,672,672,Yager,0.17,567,3203,3203,Spec Ops: The Line,8,8,Shooter,0.42,0,0.21,1,0.04,37,37,X360,496,496,Take-Two Interactive,8.2,59,36,36,2012
77,3,672,672,Yager,0.23,568,3203,3203,Spec Ops: The Line,8,8,Shooter,0.54,0.04,0.19,1,0.08,57,57,PS3,496,496,Take-Two Interactive,8,27,36,36,2012
,3,,,,0,569,3331,3331,"Hanayaka Kana, Ware ga Ichizoku Twin Pack",11,11,Misc,0.03,0.03,0,1,0,35,35,PSP,130,130,Idea Factory,,,20,20,2011
70,3,31,31,TT Fusion,0.22,570,3459,3459,LEGO Rock Band,11,11,Misc,0.69,0,0.41,1,0.06,33,33,Wii,414,414,Warner Bros. Interactive Entertainment,6.8,15,2,2,2009
71,3,31,31,TT Fusion,0.11,571,3459,3459,LEGO Rock Band,11,11,Misc,0.56,0,0.4,1,0.05,37,37,X360,414,414,Warner Bros. Interactive Entertainment,7.2,50,2,2,2009
75,3,31,31,TT Fusion,0.12,572,3459,3459,LEGO Rock Band,11,11,Misc,0.42,0,0.24,1,0.06,57,57,PS3,414,414,Warner Bros. Interactive Entertainment,7.6,36,2,2,2009
80,3,273,273,Backbone Entertainment,0.09,573,3459,3459,LEGO Rock Band,11,11,Misc,0.45,0,0.32,1,0.04,45,45,DS,414,414,Warner Bros. Interactive Entertainment,7.5,8,2,2,2009
85,3,865,865,SCE Japan Studio,0.09,574,3587,3587,LocoRoco 2,4,4,Platform,0.35,0.01,0.21,1,0.04,35,35,PSP,417,417,Sony Computer Entertainment,8.4,55,38,38,2008
,3,,,,0,575,3715,3715,Â¡Shin Chan Flipa en colores!,4,4,Platform,0.14,0.14,0,1,0,45,45,DS,64,64,505 Games,,,19,19,2007
93,3,49,49,Relic,0.04,576,3843,3843,Company of Heroes,12,12,Strategy,0.05,0,0,1,0.01,56,56,PC,60,60,THQ,8.8,55,7,7,2006
85,3,468,468,Silicon Knights,0.08,577,3971,3971,Metal Gear Solid: The Twin Snakes,6,6,Action,0.47,0.07,0.3,1,0.01,60,60,GC,205,205,Konami Digital Entertainment,9,54,27,27,2004
58,3,927,927,HotGen,0.04,578,4102,4102,Star Wars: Jedi Power Battles,6,6,Action,0.14,0,0.1,1,0,44,44,GBA,60,60,THQ,0,8,37,37,2002
,3,,,,0.04,579,4358,4358,Shockwave Assault,13,13,Simulation,0.09,0,0.05,1,0.01,34,34,PS,349,349,Electronic Arts,,,22,22,1995
,3,,,,0,580,4614,4614,Doki Doki! PreCure Narikiri Life!,6,6,Action,0.04,0.04,0,1,0,61,61,3DS,497,497,Namco Bandai Games,,,1,1,2013
72,3,1312,1312,5TH Cell,0.14,581,4870,4870,Drawn to Life: The Next Chapter,9,9,Puzzle,0.64,0,0.44,1,0.06,45,45,DS,60,60,THQ,7.7,21,2,2,2009
58,3,1589,1589,Planet Moon Studios,0.39,582,4870,4870,Drawn to Life: The Next Chapter,9,9,Puzzle,0.75,0,0.28,1,0.08,33,33,Wii,60,60,THQ,6,22,2,2,2009
75,3,344,344,Paradigm Entertainment,0.31,583,5126,5126,Stuntman: Ignition,2,2,Racing,0.64,0,0.25,1,0.07,37,37,X360,60,60,THQ,7.3,38,19,19,2007
71,3,344,344,Paradigm Entertainment,0.1,584,5126,5126,Stuntman: Ignition,2,2,Racing,0.27,0,0.13,1,0.03,55,55,PS2,60,60,THQ,6.4,8,19,19,2007
76,3,344,344,Paradigm Entertainment,0.26,585,5126,5126,Stuntman: Ignition,2,2,Racing,0.52,0,0.17,1,0.1,57,57,PS3,60,60,THQ,6.2,18,19,19,2007
,3,2,2,Mass Media,0.12,586,5382,5382,Nicktoons: Movin',6,6,Action,0.32,0,0.16,1,0.04,55,55,PS2,60,60,THQ,0,,27,27,2004
,3,,,,0.01,587,5638,5638,Roadsters,2,2,Racing,0.03,0,0.02,1,0,34,34,PS,328,328,Titus,0,,21,21,2000
56,3,622,622,Mad Doc Software,0.01,588,5894,5894,Star Trek: Legacy,13,13,Simulation,0.02,0,0,1,0,56,56,PC,415,415,Ubisoft,4,25,7,7,2006
64,3,622,622,Mad Doc Software,0.02,589,5894,5894,Star Trek: Legacy,13,13,Simulation,0.18,0,0.14,1,0.01,37,37,X360,415,415,Ubisoft,5.5,41,16,16,1996
,3,,,,0,590,6150,6150,Toriko: Gourmet Survival!,14,14,Role-Playi,0.36,0.36,0,1,0,35,35,PSP,497,497,Namco Bandai Games,,,20,20,2011
65,3,1344,1344,Her Interactive,0,591,6406,6406,The Hardy Boys: Treasure on the Tracks,5,5,Adventure,0.11,0,0.1,1,0.01,45,45,DS,352,352,Sega,0,9,2,2,2009
